Date,Open,High,Low,Close,Volume
2016-10-02,2.49975,2.5872,2.46813,2.56181,420288925
2016-10-09,2.55318,2.59296,2.51056,2.54743,419047139
2016-10-16,2.58481,2.61307,2.38405,2.45856,442162289
2016-10-23,2.45641,2.53881,2.43031,2.52156,298067828
2016-10-30,2.57117,2.6181,2.43053,2.45783,481328113
2016-11-06,2.4818,2.4818,2.22682,2.23816,431387937
2016-11-13,2.3467,2.52443,2.26057,2.3601,773930752
2016-11-20,2.36441,2.50191,2.25436,2.45304,527327208
2016-11-27,2.46885,2.56995,2.46767,2.54361,280582451
2016-12-04,2.53163,2.58818,2.31627,2.34429,608107847
2016-12-11,2.38214,2.58409,2.34907,2.57979,540691544
2016-12-18,2.54456,2.68397,2.51459,2.60973,616794928
2016-12-25,2.61883,2.68732,2.60684,2.64731,301378408
2017-01-01,2.66168,2.73188,2.51031,2.53474,369905595
2017-01-08,2.58216,2.77644,2.5575,2.75536,332683457
2017-01-15,2.76207,2.85214,2.73044,2.83872,379330226
2017-01-22,2.8131,2.8828,2.78746,2.84185,224468804
2017-01-29,2.83299,3.02917,2.79608,3.0191,254014481
2017-02-05,2.98726,3.01839,2.88041,3.00832,323266932
2017-02-12,2.99348,3.14391,2.98557,3.13051,230732643
2017-02-19,3.15972,3.31113,3.15493,3.30875,302020656
2017-02-26,3.33173,3.37679,3.2752,3.34227,226300741
2017-03-05,3.32575,3.45057,3.29675,3.39809,241318026
2017-03-12,3.36144,3.44097,3.32981,3.42227,214782611
2017-03-19,3.43569,3.50325,3.37581,3.46636,234702009
2017-03-26,3.46636,3.52626,3.30777,3.3782,325760839
2017-04-02,3.30921,3.54302,3.28431,3.51477,325180138
2017-04-09,3.5253,3.60099,3.44384,3.48169,283796342
2017-04-16,3.49366,3.52768,3.35425,3.35616,273290765
2017-04-23,3.38442,3.54638,3.38057,3.51953,290784398
2017-04-30,3.63597,3.82712,3.62014,3.79838,351837245
2017-05-07,3.8336,3.92486,3.82882,3.92486,339565049
2017-05-14,3.93062,4.01759,3.90667,4.01448,327689064
2017-05-21,4.01832,4.10334,3.7706,3.93541,499327902
2017-05-28,3.96272,4.23797,3.95839,4.2291,356914709
2017-06-04,4.2188,4.43271,4.16824,4.42961,322477944
2017-06-11,4.42601,4.46794,3.9311,4.11483,559146744
2017-06-18,4.00057,4.18359,3.88032,3.97614,695049900
2017-06-25,4.0868,4.25162,4.06859,4.23485,434895249
2017-07-02,4.30432,4.32972,3.78545,3.89134,730530651
2017-07-09,3.96032,3.97278,3.74664,3.90404,408860754
2017-07-16,3.91863,4.3024,3.88749,4.28733,503327551
2017-07-23,4.30122,4.49693,4.24346,4.46507,504511679
2017-07-30,4.46386,4.63587,4.28971,4.43633,524043343
2017-08-06,4.47442,4.49645,4.32063,4.41283,421540821
2017-08-13,4.43801,4.58221,4.15629,4.26168,548649857
2017-08-20,4.36085,4.52041,4.12417,4.1697,577774948
2017-08-27,4.17688,4.36039,4.0801,4.23438,473255463
2017-09-03,4.27126,4.6536,4.15029,4.59754,449688735
2017-09-10,4.55392,4.58507,4.36998,4.42911,387448195
2017-09-17,4.52926,4.64257,4.52184,4.58652,377248768
2017-09-24,4.60664,4.65074,4.41308,4.45789,420532468
2017-10-01,4.40352,4.56208,4.24946,4.55252,516134973
2017-10-08,4.57598,4.75758,4.5041,4.75565,443625109
2017-10-15,4.77768,4.83901,4.69001,4.82273,328741949
2017-10-22,4.85866,4.90368,4.71445,4.85194,336560929
2017-10-29,4.8826,5.11596,4.62101,5.08722,448027605
2017-11-05,5.07474,5.29418,5.03833,5.28842,437417625
2017-11-12,5.27884,5.42115,5.16577,5.32913,487808411
2017-11-19,5.27308,5.44748,5.13031,5.3483,413243213
2017-11-26,5.35646,5.59168,5.31334,5.58739,230295189
2017-12-03,5.58021,5.63242,5.15139,5.39,661905541
2017-12-10,5.49541,5.50786,5.13414,5.40294,562370095
2017-12-17,5.41109,5.73014,5.40915,5.70524,428680342
2017-12-24,5.81785,5.86909,5.66167,5.71101,374980287
2017-12-31,5.61996,5.67362,5.52318,5.5275,218021767
2018-01-07,5.61422,6.21118,5.57397,6.19777,343151499
2018-01-14,6.19729,6.5111,6.10483,6.48618,455735746
2018-01-21,6.61746,6.73772,6.37839,6.70898,436351064
2018-01-28,6.69316,7.25133,6.67592,7.25133,710779883
2018-02-04,7.20868,7.25756,6.45124,6.46175,710912745
2018-02-11,6.28545,6.59973,4.82944,5.42401,1231244929
2018-02-18,5.60944,6.59303,5.46857,6.3856,847195707
2018-02-25,6.41721,6.74395,6.31181,6.73965,658996973
2018-03-04,6.84601,7.06016,6.00803,6.47804,946601621
2018-03-11,6.38653,7.32079,6.30991,7.32079,718638603
2018-03-18,7.39123,7.5915,7.03813,7.05729,666914153
2018-03-25,6.87285,6.87285,5.59504,5.59504,880908321
2018-04-01,5.93712,6.37073,5.29944,5.73448,937462894
2018-04-08,5.59889,5.84754,5.05126,5.31621,1149380153
2018-04-15,5.45658,6.00231,5.40101,5.79532,836763882
2018-04-22,5.91367,6.4129,5.80875,5.87774,659182157
2018-04-29,5.95917,6.08231,5.25489,5.83462,893065044
2018-05-06,5.87389,6.16233,5.5165,6.1192,840501921
2018-05-13,6.21022,6.67879,6.11679,6.63423,647797025
2018-05-20,6.67592,6.7933,6.34102,6.38894,587798900
2018-05-27,6.53553,6.71328,6.31706,6.64046,492609439
2018-06-03,6.54945,7.00219,6.43446,6.99164,338272545
2018-06-10,7.04052,7.37781,7.03094,7.18904,319307841
2018-06-17,7.17083,7.60971,7.16748,7.49949,344116647
2018-06-24,7.35147,7.66577,7.12676,7.30115,439736282
2018-07-01,7.12676,7.15647,6.55901,6.82683,613986847
2018-07-08,6.6534,7.32655,6.60789,7.30115,293172803
2018-07-15,7.42047,7.84543,7.32655,7.80087,385082592
2018-07-22,7.80662,7.93694,7.50431,7.71464,326443095
2018-07-29,7.64659,8.22535,7.38501,7.52347,488010494
2018-08-05,7.52491,7.8162,7.09082,7.80902,449861405
2018-08-12,7.79945,8.14008,7.76877,7.85693,359382818
2018-08-19,7.90005,8.05288,7.54023,7.75775,423162110
2018-08-26,7.81428,8.11277,7.65044,8.09265,348154884
2018-09-02,8.22296,8.76866,8.17839,8.64217,371076599
2018-09-09,8.56742,8.61008,7.79609,7.89765,397844772
2018-09-16,8.01935,8.38442,7.80566,8.24932,382310093
2018-09-23,8.20235,8.43665,7.87273,8.1918,342479461
2018-09-30,8.02221,8.60386,7.91825,8.50373,300577073
2018-10-07,8.66611,8.74662,7.50907,7.74002,505500924
2018-10-14,7.63126,7.84161,6.19587,6.93656,896615292
2018-10-21,6.86853,7.38501,6.60502,6.74202,737759605
2018-10-28,6.86277,7.00267,5.67553,5.94672,934225558
2018-11-04,6.21361,6.56619,5.24051,6.22172,923791872
2018-11-11,6.22556,6.88049,5.94814,6.40954,634620352
2018-11-18,6.27538,6.31035,5.52367,5.93523,804244906
2018-11-25,5.84802,5.87532,4.86487,5.06707,587145181
2018-12-02,5.28122,6.07704,5.21417,6.05933,711923252
2018-12-09,6.46462,6.49098,5.1399,5.18925,814174884
2018-12-16,5.15904,5.80106,4.99903,5.1284,877338877
2018-12-23,5.07665,5.19883,3.85037,3.9232,1418198343
2018-12-30,3.82521,4.56163,3.62423,4.33522,1253982318
2019-01-06,4.47178,4.63922,4.02524,4.58078,1140527214
2019-01-13,4.60473,5.04742,4.56401,4.96597,938611456
2019-01-20,4.83901,5.45898,4.77098,5.37562,732431317
2019-01-27,5.2678,5.40626,4.90945,5.35741,642732460
2019-02-03,5.14803,5.71194,4.95881,5.5548,773698513
2019-02-10,5.56246,5.95248,5.45802,5.65302,772631101
2019-02-17,5.71769,6.04685,5.597,5.98842,702733205
2019-02-24,5.93187,6.10771,5.85664,6.0804,545947222
2019-03-03,6.22556,6.26963,5.95966,6.2313,603129098
2019-03-10,6.34007,6.3832,5.69281,5.88301,815783417
2019-03-17,5.95248,6.69555,5.95248,6.6213,688732814
2019-03-24,6.62752,7.1718,6.58776,6.67496,956865993
2019-03-31,6.59256,6.90684,6.44788,6.7842,854455041
2019-04-07,6.98063,7.38643,6.90877,7.35051,656640288
2019-04-14,7.31362,7.49522,7.22738,7.47986,536415307
2019-04-21,7.47986,7.72996,7.33519,7.65808,400864570
2019-04-28,7.56131,8.12475,7.54311,8.05575,528240366
2019-05-05,8.05335,8.13814,7.57281,8.09025,613316846
2019-05-12,7.58049,7.97668,6.85366,7.32079,1053110796
2019-05-19,6.76262,7.40226,6.49816,7.04531,947722882
2019-05-26,6.75066,6.9495,6.35876,6.47277,806647193
2019-06-02,6.53029,6.63472,6.00325,6.01285,596995202
2019-06-09,5.9654,6.81536,5.52318,6.72575,845456182
2019-06-16,6.86805,7.22832,6.82348,6.90014,633269522
2019-06-23,6.94326,7.72758,6.92553,7.58528,603267455
2019-06-30,7.62599,7.64995,7.15789,7.39603,497847316
2019-07-07,7.81857,7.95657,7.59006,7.90482,428455317
2019-07-14,7.75775,8.20329,7.60683,8.20043,590397836
2019-07-21,8.25697,8.28475,7.83441,7.87128,579340134
2019-07-28,7.93119,8.42801,7.92877,8.38969,607948100
2019-08-04,8.37675,8.37675,7.25611,7.38979,1008914778
2019-08-11,6.93752,7.45111,6.42728,7.22832,1319946803
2019-08-18,7.09801,7.59006,6.594,7.06064,1184318071
2019-08-25,7.3601,7.5182,6.59496,6.67879,839393123
2019-09-01,6.88385,7.41566,6.73531,7.24271,739561479
2019-09-08,7.09898,7.79609,6.95811,7.71077,492990086
2019-09-15,7.77934,8.07971,7.38501,7.8162,634752914
2019-09-22,7.66193,7.98579,7.51244,7.59387,614792741
2019-09-29,7.57664,7.75153,7.02425,7.18761,811333106
2019-10-06,7.25611,7.58528,6.57482,7.35433,1005231708
2019-10-13,7.28727,7.78266,6.94468,7.59581,1002729844
2019-10-20,7.5733,8.00544,7.54215,7.66193,657751181
2019-10-27,7.78649,8.14102,7.59101,8.12043,599036853
2019-11-03,8.24501,8.52383,8.07875,8.52143,601280605
2019-11-10,8.69391,8.8846,8.50708,8.81945,548962094
2019-11-17,8.68914,9.02067,8.65081,9.00535,539054625
2019-11-24,8.99337,9.15626,8.71933,8.8846,558485193
2019-12-01,8.9948,9.43561,8.99193,9.30813,313204184
2019-12-08,9.30813,9.31437,8.51426,9.26166,606325274
2019-12-15,9.23053,9.66515,9.06189,9.56207,654674977
2019-12-22,9.74896,10.2396,9.74176,10.193,458858719
2019-12-29,10.2999,10.6676,10.2108,10.5177,289207601
2020-01-05,10.5078,10.8805,10.1573,10.5845,494999920
2020-01-12,10.3335,11.4354,10.2952,11.2066,718230271
2020-01-19,11.3463,11.9939,11.2966,11.9659,691398064
2020-01-26,11.8618,12.362,11.6799,11.838,686683272
2020-02-02,11.0493,11.9481,10.8016,11.2159,970228735
2020-02-09,11.3922,13.0328,11.3703,12.8187,789203995
2020-02-16,12.6942,13.7864,12.6845,13.7193,738743855
2020-02-23,13.5253,14.2295,12.7836,12.9527,701125908
2020-03-01,11.5322,11.9273,8.08497,9.22288,1911325402
2020-03-08,9.495,10.9596,8.5042,9.2037,2095513632
2020-03-15,7.36967,8.49558,5.31813,6.80816,2580382655
2020-03-22,4.8462,5.82122,3.92032,4.2533,4024517731
2020-03-29,4.30359,5.98889,3.86521,5.31093,3852095231
2020-04-05,5.45946,6.17189,4.86536,5.08096,2824121522
2020-04-12,5.64297,6.79378,5.55337,6.54847,2346125510
2020-04-19,6.46798,8.15683,6.35681,7.99251,2478745629
2020-04-26,7.80854,8.08642,6.7449,7.79751,2009575421
2020-05-03,8.04664,8.44049,7.48609,7.6073,1840791327
2020-05-10,7.49039,8.97756,7.43482,8.95838,1412700308
2020-05-17,8.8003,9.35798,7.91873,8.73034,1941800387
2020-05-24,9.10309,9.81222,9.00966,9.48879,1436868009
2020-05-31,9.94728,9.97988,8.78926,9.91368,1311458157
2020-06-07,9.82849,10.8432,9.77774,10.7666,1278112038
2020-06-14,10.7311,11.8846,9.63394,10.1573,1596547756
2020-06-21,9.71153,11.6462,9.58942,11.2495,1610273789
2020-06-28,11.2485,12.2916,10.6482,10.7177,1592011355
2020-07-05,10.6851,12.6811,10.3345,12.3716,1034509675
2020-07-12,12.8521,14.1875,12.8506,14.152,1313268028
2020-07-19,14.6187,15.0865,12.3841,13.3958,1808409055
2020-07-26,13.5109,14.8132,12.0987,12.7309,1533007675
2020-08-02,13.0068,14.3133,12.8594,14.2991,1422232491
2020-08-09,14.6425,15.802,14.62,15.2108,1127727390
2020-08-16,15.2444,15.7124,14.061,15.275,1273660961
2020-08-23,15.5559,17.0093,15.5306,16.927,833712551
2020-08-30,17.5126,19.1491,16.8215,18.8903,1194247031
2020-09-06,18.9897,21.0417,14.8357,16.9654,1740846180
2020-09-13,14.9665,16.5764,13.9908,14.5784,1637318082
2020-09-20,15.2118,16.2204,13.2667,13.9518,1864898899
2020-09-27,13.3232,14.9876,12.948,14.6679,1873686449
2020-10-04,15.4857,16.5381,14.8917,15.0594,1579080088
2020-10-11,15.388,16.9347,14.9905,16.9007,1225912542
2020-10-18,17.7749,19.0121,17.0014,17.3798,1412121701
2020-10-25,17.7319,17.9083,15.9867,16.6852,1278504458
2020-11-01,16.2621,16.7664,13.6009,14.0677,1721024012
2020-11-08,14.3484,18.2743,13.6077,18.1345,1545734254
2020-11-15,18.647,18.9704,15.6134,17.3846,1482158972
2020-11-22,17.3381,17.8902,17.0036,17.2805,876760096
2020-11-29,17.466,19.0533,16.8599,18.8299,580953216
2020-12-06,18.8913,20.1456,18.0363,20.0738,820371808
2020-12-13,20.1106,20.6832,18.5968,19.3202,880869840
2020-12-20,19.5515,21.3099,19.544,20.8806,783003023
2020-12-27,20.3103,21.1662,19.7251,20.9189,586613997
2021-01-03,21.4593,21.9672,21.0847,21.7756,469318182
2021-01-10,22.0487,22.8631,19.9826,22.7913,838454611
2021-01-17,22.1359,22.4391,20.9708,21.2447,684613101
2021-01-24,21.7334,24.4681,21.5121,24.0803,435458373
2021-01-31,24.8564,25.1697,21.2604,21.6726,738179837
2021-02-07,22.4103,25.4625,21.9767,25.2252,472753017
2021-02-14,25.6228,26.4231,24.7845,26.3775,461942608
2021-02-21,26.5811,26.7968,24.5017,25.1101,416277424
2021-02-28,24.0848,24.3867,20.6617,21.3731,941495757
2021-03-07,22.3651,23.4008,17.9739,20.0653,1341689698
2021-03-14,19.9501,22.1013,18.2709,21.2056,978956472
2021-03-21,21.275,22.995,19.9788,20.7168,955182491
2021-03-28,21.1503,22.3339,19.5599,21.2366,1016779688
2021-04-04,21.1385,23.0045,20.3527,22.9732,674160066
2021-04-11,23.5268,25.7427,23.4698,25.697,619054040
2021-04-18,25.4648,26.828,25.1484,26.7846,651380934
2021-04-25,26.387,26.6793,24.8994,26.1259,742250948
2021-05-02,26.1834,26.8853,25.5318,25.7904,631173259
2021-05-09,26.054,26.2289,23.1053,24.8658,845582014
2021-05-16,24.5521,24.5928,20.918,22.9902,1045734148
2021-05-23,22.6402,23.9394,20.9204,23.1053,761280562
2021-05-30,23.6083,24.9366,23.5291,24.5759,461291296
2021-06-06,24.8779,25.0072,23.3267,24.9088,416656622
2021-06-13,24.7772,26.169,24.6297,26.1641,436732687
2021-06-20,26.2649,27.3286,25.2779,26.4446,653217565
2021-06-27,26.5019,28.6248,25.9655,28.1501,507137001
2021-07-04,28.4521,30.4593,28.4449,30.3564,439596701
2021-07-11,30.5339,31.4345,29.2833,30.9386,490778653
2021-07-18,31.3339,32.1197,29.9853,30.0716,633689106
2021-07-25,29.1803,32.8457,28.6676,32.7139,630804156
2021-08-01,32.5843,32.9558,30.6224,31.7988,637073003
2021-08-08,32.2274,33.1736,31.1062,32.6826,518104341
2021-08-15,32.7975,33.0851,31.6788,32.8526,439023309
2021-08-22,32.5653,32.9221,30.5314,32.5316,738296023
2021-08-29,32.819,34.8793,32.819,34.7595,464058535
2021-09-05,34.9751,36.6088,34.9632,36.2808,487598787
2021-09-12,36.3046,36.6233,34.7618,34.8674,486553009
2021-09-19,35.5236,35.6412,33.768,34.0744,674660207
2021-09-26,32.4406,34.1535,30.6631,33.9666,846210001
2021-10-03,33.1089,33.394,28.9478,30.3851,1140393484
2021-10-10,29.9683,31.7027,27.9011,30.5386,1004763928
2021-10-17,30.1552,32.5437,29.372,32.5102,705627919
2021-10-24,32.1603,34.7858,31.9999,33.8443,582731017
2021-10-31,34.2537,37.227,33.7103,37.1695,727646414
2021-11-07,37.3227,41.6012,36.6951,40.8587,758500794
2021-11-14,40.8442,41.1796,37.4902,39.6344,757851211
2021-11-21,39.9842,42.8493,38.8295,42.4347,690313368
2021-11-28,42.9501,43.925,38.0224,38.5302,815045161
2021-12-05,39.8142,41.3928,34.719,35.9525,1714258331
2021-12-12,36.0771,40.8466,34.8625,40.1184,1248695282
2021-12-19,40.1184,40.2189,35.2147,36.125,1331249028
2021-12-26,34.7404,40.0752,34.1367,39.6418,803072490
