Date,Open,High,Low,Close,Volume
2013-10-20,655454,656759,574715,575680,470.7563
2013-10-27,571514,587453,551383,560028,374.5464
2013-11-03,558754,569287,547553,561283,363.5785
2013-11-10,555213,589698,548855,564788,378.4905
2013-11-17,567992,576010,535743,535743,317.8305
2013-11-24,536400,565123,533200,534156,369.8799
2013-12-01,528109,534483,499686,503188,203.0997
2013-12-08,500297,518532,493574,496775,365.3103
2013-12-15,491376,519512,487510,516572,255.2938
2013-12-22,508590,530955,478953,482098,350.349
2013-12-29,470319,474759,459131,465206,173.8037
2014-01-05,467080,479275,458175,478953,193.5268
2014-01-12,478622,489463,462330,467403,314.7518
2014-01-19,470319,493906,446355,456890,400.6191
2014-01-26,447928,474106,439622,474106,540.2207
2014-02-02,473144,506575,470701,479704,1249.576
2014-02-09,482252,521909,458811,459682,1567.744
2014-02-16,460457,460946,418656,421608,1946.09
2014-02-23,419450,428480,412257,420184,1985.923
2014-03-02,417291,420184,400117,408348,3690.527
2014-03-09,420349,428312,394173,405008,3488.151
2014-03-16,405564,430698,397885,430385,3208.851
2014-03-23,422073,423600,399183,421536,2601.717
2014-03-30,416646,459534,416030,449229,3672.826
2014-04-06,439062,460315,410182,457683,3419.168
2014-04-13,465447,493574,432715,490481,4578.542
2014-04-20,477241,504130,448095,454651,3818.376
2014-04-27,451397,457844,423307,453207,3442.643
2014-05-04,447208,470379,423600,432946,4611.116
2014-05-11,440736,462255,426219,442815,3677.107
2014-05-18,434936,444755,415455,428235,2581.224
2014-05-25,431654,434201,397034,397104,1946.043
2014-06-01,391907,392784,376510,378262,1402.696
2014-06-08,376833,386472,359744,359744,1614.166
2014-06-15,359343,372465,357432,365414,1709.415
2014-06-22,367102,369460,355357,357188,1841.559
2014-06-29,357507,360848,345621,345621,2138.416
2014-07-06,346100,346653,324898,324898,1007.463
2014-07-13,325956,345697,324571,328690,2158.717
2014-07-20,324246,337828,317845,318925,2147.893
2014-07-27,320881,324328,305156,312493,2069.674
2014-08-03,311560,338853,306665,332347,2298.27
2014-08-10,329828,340428,321594,329580,2839.213
2014-08-17,325810,328925,302266,304447,2538.747
2014-08-24,299620,300816,287412,289270,1623.882
2014-08-31,285031,288799,282673,282673,1071.828
2014-09-07,280824,288942,278029,281466,1509.201
2014-09-14,281631,288473,276800,284652,2145.872
2014-09-21,283833,297270,274099,278263,2186.28
2014-09-28,280409,296703,278558,286699,3003.732
2014-10-05,295586,311938,282427,291730,3639.442
2014-10-12,289188,324646,285337,324571,4420.235
2014-10-19,326285,369544,318758,338993,5583.554
2014-10-26,338993,340798,281306,282032,4080.996
2014-11-02,283438,286863,255824,258585,2864.949
2014-11-09,257337,264053,253661,257028,2421.42
2014-11-16,256717,258585,244478,244949,2615.426
2014-11-23,246798,250631,234436,240019,2409.921
2014-11-30,238208,238755,224067,225410,1874.464
2014-12-07,227246,235696,226200,229405,2110.178
2014-12-14,231228,247368,228194,247368,3599.898
2014-12-21,243598,267885,228449,231482,5033.172
2014-12-28,232112,232825,224944,226526,991.878
2015-01-04,227163,243764,225187,239687,1446.039
2015-01-11,243519,264297,234026,241079,2705.72
2015-01-18,239540,265337,233708,253661,3735.219
2015-01-25,248957,257494,226667,228936,2424.979
2015-02-01,229405,258287,228194,249672,3185.666
2015-02-08,248015,259544,227876,234737,2689.268
2015-02-15,237393,238504,209826,209909,2772.393
2015-02-22,210077,211521,200910,201387,1372.534
2015-03-01,201470,203051,198350,201144,1723.076
2015-03-08,200124,208018,195561,206792,1821.355
2015-03-15,205368,222236,203206,218198,2775.714
2015-03-22,215756,216471,194844,197229,2648.716
2015-03-29,197951,222296,196200,214473,2512.962
2015-04-05,210404,221093,206548,216386,1677.714
2015-04-12,220383,221423,200743,200826,2178.488
2015-04-19,200441,213045,197390,210236,2696.099
2015-04-26,207358,207519,184420,185261,3691.828
2015-05-03,183026,203051,181981,192126,4182.637
2015-05-10,190286,208749,187735,193632,3923.021
2015-05-17,193243,203679,186218,188295,3407.285
2015-05-24,189408,189813,181981,183904,2180.412
2015-05-31,185100,192360,180469,185421,3862.884
