Date,Open,High,Low,Close,Volume
2011-11-27,1.19765,1.19939,1.11776,1.11776,963916633
2011-12-04,1.17201,1.3117,1.17113,1.27586,1109447090
2011-12-11,1.31729,1.32334,1.2507,1.29546,1052645710
2011-12-18,1.2679,1.29319,1.1855,1.20361,1171540852
2011-12-25,1.21435,1.25749,1.17489,1.25715,848270206
2012-01-01,1.25382,1.27301,1.22922,1.2469,454506247
2012-01-08,1.29399,1.34109,1.27872,1.33413,648909133
2012-01-15,1.34208,1.36508,1.31814,1.35309,851660898
2012-01-22,1.37664,1.43566,1.36638,1.42671,725601142
2012-01-29,1.42745,1.47547,1.40885,1.45697,1165506923
2012-02-05,1.43207,1.53952,1.42029,1.53615,1072708750
2012-02-12,1.52453,1.58206,1.51721,1.55663,1052826333
2012-02-19,1.57843,1.62578,1.5642,1.60396,1183952889
2012-02-26,1.60733,1.6361,1.58687,1.63025,745315572
2012-03-04,1.61043,1.68738,1.59801,1.6761,1313878916
2012-03-11,1.67388,1.68926,1.59257,1.6833,941532856
2012-03-18,1.68132,1.77675,1.66769,1.76552,1108029088
2012-03-25,1.77281,1.81868,1.76403,1.7905,1014303211
2012-04-01,1.81172,1.8732,1.80232,1.82067,989878316
2012-04-08,1.81629,1.87469,1.78594,1.83006,860140028
2012-04-15,1.78249,1.81619,1.73277,1.74604,1649240278
2012-04-22,1.76413,1.79683,1.69594,1.71776,1019092755
2012-04-29,1.68653,1.80964,1.65395,1.79908,887224694
2012-05-06,1.78667,1.81843,1.66322,1.66322,798886380
2012-05-13,1.64353,1.68231,1.60026,1.6361,935203328
2012-05-20,1.60878,1.64065,1.42438,1.46851,620495075
2012-05-27,1.47249,1.57075,1.4697,1.52702,520282670
2012-06-03,1.5554,1.58027,1.44422,1.44442,482948009
2012-06-10,1.45375,1.57878,1.42705,1.5652,501595563
2012-06-17,1.58711,1.58961,1.5054,1.57571,516531950
2012-06-24,1.5644,1.65494,1.55639,1.59132,641043027
2012-07-01,1.5652,1.63001,1.50144,1.62967,550193228
2012-07-08,1.6346,1.68578,1.60421,1.62688,332543072
2012-07-15,1.62256,1.64687,1.51447,1.58836,601440445
2012-07-22,1.58191,1.68628,1.55207,1.63249,628611112
2012-07-29,1.56836,1.66695,1.52737,1.66422,623379186
2012-08-05,1.67067,1.71294,1.61275,1.69669,663181068
2012-08-12,1.71652,1.76668,1.70836,1.76403,373119219
2012-08-19,1.76463,1.84121,1.7447,1.84023,329855999
2012-08-26,1.83775,1.87121,1.80232,1.83775,465096229
2012-09-02,1.85561,1.85957,1.79534,1.83254,341543012
2012-09-09,1.82634,1.90582,1.79189,1.89838,319895787
2012-09-16,1.89107,1.95343,1.83294,1.93964,448535746
2012-09-23,1.94163,1.96988,1.92239,1.94929,283429748
2012-09-30,1.91559,1.94401,1.82189,1.86205,377447344
2012-10-07,1.87965,1.92665,1.83652,1.88055,422923053
2012-10-14,1.86021,1.86725,1.75082,1.75693,490933852
2012-10-21,1.77131,1.84271,1.69916,1.70413,516058155
